Date,AAPL-corpbond,HD-corpbond,IBM-corpbond,NKE-corpbond,AAPL-stock,HD-stock,IBM-stock,NKE-stock
4/20/2015, 104.93 , 107.64 , 102.71 , 108.28 ,207.377831,159.077405,85.07249531,163.7867075
4/21/2015, 104.74 , 107.22 , 102.95 , 107.52 ,206.2564306,159.5143557,84.09972161,164.2781109
4/22/2015, 104.46 , 106.88 , 102.85 , 107.10 ,209.0355451,159.2606566,84.66289065,164.0488043
4/23/2015, 104.77 , 106.63 , 102.67 , 107.17 ,210.7420214,160.6278988,87.16141362,165.6213146
4/24/2015, 105.00 , 106.93 , 102.78 , 107.20 ,211.7334127,160.2614051,86.92589988,165.3592003
4/27/2015, 104.44 , 107.51 , 102.65 , 107.95 ,215.5851247,157.0054164,87.41227716,165.342807
4/28/2015, 103.64 , 106.79 , 102.80 , 107.06 ,212.1884638,155.8637413,89.0455586,163.5737557
4/29/2015, 103.29 , 106.10 , 102.59 , 106.47 ,209.0680579,153.2279343,89.29128621,164.0815418
4/30/2015, 103.15 , 105.37 , 102.43 , 106.03 ,203.3960428,150.7895009,87.69899858,161.9029485
5/1/2015, 102.49 , 104.74 , 102.35 , 106.06 ,209.5718589,154.411947,88.91753877,165.0807593
5/4/2015, 102.83 , 104.12 , 102.12 , 104.41 ,209.1655541,155.130765,89.07112355,165.1626348
5/5/2015, 102.20 , 104.00 , 102.07 , 104.44 ,204.4524316,152.3117538,88.61545735,164.4910347
5/6/2015, 101.16 , 103.15 , 102.04 , 104.45 ,203.1685235,152.6641396,87.72302644,164.1634453
5/7/2015, 101.61 , 103.67 , 102.25 , 104.59 ,204.4251604,155.1025841,88.88746968,166.1782106
5/8/2015, 101.85 , 104.15 , 102.25 , 104.89 ,208.2766993,158.5277056,89.76598968,167.7998798
5/11/2015, 101.15 , 103.20 , 101.96 , 104.87 ,206.1550809,157.7242833,88.95501087,168.3731972
5/12/2015, 101.36 , 103.26 , 102.42 , 103.89 ,205.4207019,158.5981989,88.65871758,167.6852283
5/13/2015, 101.36 , 102.65 , 102.07 , 102.18 ,205.6491925,156.7235127,89.55804592,167.341228
5/14/2015, 101.56 , 102.73 , 102.22 , 102.52 ,210.4472529,157.7806451,90.47817177,169.4379354
5/15/2015, 102.28 , 103.72 , 102.43 , 102.85 ,210.1535105,159.7680785,90.06748777,171.9604868
5/18/2015, 101.68 , 103.17 , 102.40 , 103.19 ,212.4709159,161.1494158,89.96351557,171.583735
5/19/2015, 101.24 , 102.45 , 102.11 , 102.41 ,212.2751147,158.344465,90.18184915,171.4035382
5/20/2015, 101.30 , 102.44 , 102.07 , 102.38 ,212.2587841,158.0061996,90.32741826,171.3544284
5/21/2015, 101.83 , 102.43 , 102.21 , 103.00 ,214.429366,157.8793556,90.1091038,171.0104422
5/22/2015, 101.54 , 102.50 , 102.51 , 104.88 ,216.3062055,158.0907897,89.52686752,171.059552
5/26/2015, 102.27 , 102.83 , 102.66 , 104.95 ,211.5406968,156.3570791,88.44039356,169.4051557
5/27/2015, 102.07 , 103.34 , 102.24 , 103.95 ,215.4901893,158.0907897,89.41250614,168.4550586
5/28/2015, 102.20 , 103.34 , 102.11 , 103.26 ,215.0658303,158.1330547,89.2617622,168.4880661
5/29/2015, 102.49 , 103.14 , 102.30 , 103.67 ,212.6178489,157.0477177,88.19086245,167.4504105
6/1/2015, 101.74 , 102.34 , 102.13 , 103.52 ,213.0421408,157.4000783,88.46638629,167.5986445
6/2/2015, 101.27 , 101.69 , 102.12 , 101.76 ,212.0955752,158.1227575,88.19086245,168.1750785
6/3/2015, 100.86 , 101.37 , 102.04 , 101.77 ,212.356713,160.3474651,88.33124589,168.8339104
6/4/2015, 101.39 , 101.87 , 102.00 , 101.78 ,211.1163784,157.9385639,87.53068559,167.9115759
6/5/2015, 100.83 , 101.91 , 101.77 , 101.73 ,209.9576545,156.3940256,87.02122398,168.0433605
6/8/2015, 100.84 , 101.39 , 101.92 , 101.19 ,208.5704558,155.7705658,85.95035356,167.0716148
6/9/2015, 100.58 , 101.35 , 102.11 , 100.73 ,207.9502815,155.2037429,86.12710999,166.9234334
6/10/2015, 100.24 , 100.22 , 102.05 , 100.20 ,210.3329952,157.2584042,87.8113951,170.2009187
6/11/2015, 100.77 , 101.09 , 102.00 , 100.38 ,209.8597398,157.6976703,87.7385911,171.0902983
6/12/2015, 101.12 , 101.24 , 101.99 , 100.43 ,207.5422937,156.7199312,86.80807543,170.9256008
6/15/2015, 101.10 , 101.81 , 102.03 , 100.69 ,207.1342795,155.8839026,86.42862784,170.2173682
6/16/2015, 101.13 , 101.40 , 101.74 , 100.62 ,208.2440381,156.1956751,86.73011572,172.2102535
6/17/2015, 101.17 , 100.89 , 102.02 , 101.86 ,207.7544662,156.535725,86.90167757,172.5231849
6/18/2015, 101.05 , 101.25 , 101.99 , 101.17 ,208.7010176,158.4911684,87.46309595,174.581924
6/19/2015, 101.62 , 101.63 , 102.28 , 101.35 ,206.6120587,159.3130275,86.80807543,175.4548541
6/22/2015, 101.13 , 101.49 , 101.98 , 100.92 ,208.260381,160.2199351,87.19278582,175.8830541
6/23/2015, 100.67 , 101.03 , 101.92 , 100.09 ,207.3138172,160.375804,87.65542724,176.5583213
6/24/2015, 100.99 , 100.65 , 102.06 , 100.59 ,209.0763848,159.1996892,86.79768624,174.9442457
6/25/2015, 100.76 , 100.79 , 101.80 , 100.99 ,208.0808839,159.0438219,86.33505439,173.2972573
6/26/2015, 100.40 , 100.62 , 101.88 , 100.77 ,206.8568394,159.5539448,86.01275817,180.6923119
6/29/2015, 101.15 , 100.68 , 102.10 , 101.10 ,203.2337911,156.6349192,84.71833981,177.3324322
6/30/2015, 100.98 , 101.28 , 102.14 , 101.05 ,204.7026004,157.4709715,84.55718692,177.9088522
7/1/2015, 100.72 , 100.66 , 101.92 , 101.89 ,206.6120587,158.8029409,85.50851092,180.2311324
7/2/2015, 101.30 , 101.22 , 102.08 , 101.76 ,206.3508963,157.9810818,85.82039819,180.9558145
7/6/2015, 101.63 , 101.80 , 102.16 , 101.34 ,205.6328354,157.7401645,85.63325257,180.9063856
7/7/2015, 101.78 , 102.53 , 102.44 , 101.47 ,205.1269329,159.2705334,85.77360669,183.2945862
7/8/2015, 101.90 , 102.33 , 102.50 , 102.32 ,200.0350613,157.2867289,84.81711741,179.9676158
7/9/2015, 101.44 , 102.23 , 102.07 , 101.42 ,195.9550599,157.8252018,85.17579619,180.2476239
7/10/2015, 100.99 , 101.00 , 101.96 , 100.69 ,201.193771,160.2624056,86.78730598,182.0263409
7/13/2015, 100.79 , 100.69 , 102.02 , 100.42 ,205.0779694,162.8130188,88.05052746,185.1391569
7/14/2015, 100.54 , 100.46 , 102.04 , 99.96 ,204.9963305,163.4648649,87.65024221,185.0239023
7/15/2015, 100.87 , 101.06 , 101.89 , 100.08 ,206.9710971,163.7765774,87.60866506,184.2992202
7/16/2015, 101.36 , 101.71 , 101.98 , 100.03 ,209.7291921,162.5721631,88.89266491,185.0239023
7/17/2015, 101.32 , 100.95 , 102.31 , 100.31 ,211.5406968,162.2037396,89.6776019,185.7815218
7/20/2015, 101.18 , 101.42 , 101.96 , 100.04 ,215.5391529,160.7017207,90.04671895,186.3250429
7/21/2015, 101.04 , 101.38 , 102.08 , 101.25 ,213.3848874,161.3393626,84.77032591,186.0944532
7/22/2015, 101.27 , 101.15 , 102.06 , 101.32 ,204.3598662,162.8130188,83.35636113,187.9061671
7/23/2015, 101.42 , 102.51 , 102.12 , 102.32 ,204.2619391,162.3737163,84.07371868,187.7579331
7/24/2015, 101.62 , 102.47 , 102.05 , 102.32 ,203.1848399,160.9567695,83.04446429,186.0944532
7/27/2015, 101.52 , 102.59 , 101.98 , 102.43 ,200.3614366,160.2199351,82.69096098,184.0192542
7/28/2015, 101.47 , 102.72 , 101.99 , 102.60 ,201.3569782,162.7280067,83.20042259,186.885003
7/29/2015, 101.26 , 102.37 , 102.13 , 101.95 ,200.720475,164.8960174,83.74104283,189.2731615
7/30/2015, 101.51 , 102.89 , 102.02 , 102.47 ,199.7086841,165.0235348,83.67347232,189.4214095
7/31/2015, 101.90 , 103.00 , 102.43 , 102.63 ,197.9624065,165.831226,84.20890753,189.7672819
8/3/2015, 101.96 , 103.75 , 102.45 , 103.66 ,193.2948655,165.6328519,82.50381472,189.1249275
8/4/2015, 101.66 , 103.45 , 102.13 , 104.17 ,187.0932352,166.5397594,81.9267928,190.6730968
8/5/2015, 101.38 , 102.80 , 102.08 , 102.39 ,188.3335821,167.2057134,82.0827409,192.2871583
8/6/2015, 101.58 , 103.21 , 102.01 , 102.48 ,188.743403,165.1652468,81.93598534,189.6025704
8/7/2015, 101.97 , 103.33 , 102.08 , 102.87 ,189.3827901,165.6895266,81.30700155,188.5978943
8/10/2015, 101.53 , 102.65 , 102.02 , 102.89 ,196.2682324,166.6389046,82.16138148,189.9978576
8/11/2015, 102.36 , 103.37 , 102.16 , 102.90 ,186.0548318,166.7664709,81.51142933,188.5155526
8/12/2015, 101.76 , 103.17 , 102.23 , 102.91 ,188.9237231,166.7664709,81.85211127,186.2097498
8/13/2015, 101.35 , 103.20 , 102.01 , 103.19 ,188.7762249,168.6510575,81.28080417,187.0991153
8/14/2015, 101.35 , 103.23 , 102.05 , 103.57 ,190.1040846,169.685484,81.63723119,188.3508446
8/17/2015, 101.92 , 103.33 , 102.08 , 104.12 ,192.0713737,169.614605,81.93075186,189.3719807
8/18/2015, 101.23 , 103.01 , 101.76 , 104.11 ,190.9894109,174.0072996,81.77350958,189.10845
8/19/2015, 101.84 , 103.53 , 102.14 , 103.20 ,188.5467259,173.9506486,80.68849938,189.3390398
8/20/2015, 101.94 , 103.22 , 102.34 , 106.18 ,184.6777119,170.8048751,80.01758843,184.9580345
8/21/2015, 101.86 , 103.56 , 102.43 , 106.24 ,173.382255,164.5984618,78.02056049,176.0148387
8/24/2015, 101.77 , 103.37 , 102.43 , 106.31 ,169.0543082,159.4689312,75.2005924,171.0738348
8/25/2015, 101.46 , 103.14 , 102.46 , 102.88 ,170.0707085,157.2442474,73.88498191,170.5138221
8/26/2015, 101.15 , 101.75 , 101.90 , 103.14 ,179.8251073,164.2725435,76.89361804,179.1276547
8/27/2015, 101.45 , 102.66 , 102.14 , 103.43 ,185.1203813,166.7239404,77.8580452,185.4850958
8/28/2015, 101.62 , 102.46 , 102.05 , 103.33 ,185.72692,166.5255536,77.56453409,185.2874189
8/31/2015, 101.77 , 102.35 , 102.21 , 103.66 ,184.8580726,165.0235348,77.51735369,184.0521916
9/1/2015, 101.79 , 102.39 , 102.23 , 103.33 ,176.5955229,161.0357535,74.78650845,178.9135389
9/2/2015, 101.61 , 102.47 , 102.07 , 102.84 ,184.1695048,165.8922899,76.02876094,182.3228369
9/3/2015, 102.01 , 102.86 , 102.20 , 102.53 ,180.9398938,166.0632196,76.93552097,183.4981459
9/4/2015, 102.52 , 103.14 , 102.42 , 102.72 ,179.1365677,162.9584325,75.32114102,181.5779332
9/8/2015, 102.13 , 103.04 , 102.40 , 102.37 ,184.1203258,165.821109,77.1714185,184.9879779
9/9/2015, 102.29 , 103.05 , 102.33 , 103.54 ,180.5792396,162.3175474,76.02876094,181.8593155
9/10/2015, 101.88 , 102.88 , 102.10 , 103.55 ,184.5465567,163.0581087,76.63154226,182.7201294
9/11/2015, 101.61 , 102.78 , 102.29 , 103.56 ,187.2351686,164.4111087,77.24480584,185.1038635
9/14/2015, 101.83 , 102.96 , 102.32 , 102.91 ,189.0384806,163.3999429,76.3432404,185.2196931
9/15/2015, 101.10 , 102.96 , 102.14 , 102.02 ,190.6287301,165.4650452,77.32865632,188.4477356
9/16/2015, 101.24 , 103.35 , 102.23 , 102.35 ,190.8418315,167.800752,77.78993023,191.3280616
9/17/2015, 101.93 , 103.79 , 102.29 , 102.36 ,186.7597427,167.9289584,77.6484037,190.814873
9/18/2015, 102.39 , 104.05 , 102.40 , 102.33 ,185.9892286,163.955394,75.74570723,190.4507317
9/21/2015, 102.28 , 104.18 , 102.39 , 103.23 ,188.8745847,166.0347369,76.77830801,192.9503199
9/22/2015, 102.66 , 104.42 , 102.56 , 104.75 ,185.9072807,164.9238474,75.70376988,191.9736659
9/23/2015, 102.34 , 104.68 , 102.35 , 103.56 ,187.4155151,165.4508157,75.30017266,191.0797394
9/24/2015, 102.72 , 104.88 , 102.54 , 102.84 ,188.5302875,165.6929153,75.69330291,190.0203265
9/25/2015, 102.13 , 104.23 , 102.51 , 102.73 ,188.0548634,166.2626069,76.22268223,206.9216503
9/28/2015, 102.41 , 104.53 , 102.55 , 102.87 ,184.3334695,162.502694,74.70263439,202.1873123
9/29/2015, 102.62 , 104.79 , 102.66 , 102.88 ,178.792297,160.8078708,74.67644657,198.0985225
9/30/2015, 102.80 , 105.09 , 102.59 , 103.71 ,180.8251505,164.4823259,75.98682358,203.5612763
10/1/2015, 102.66 , 105.12 , 102.66 , 105.25 ,179.6447873,166.675622,75.26351278,204.9848549
10/2/2015, 103.00 , 105.60 , 102.87 , 105.26 ,180.9562916,167.7865003,75.78242066,207.2693001
10/5/2015, 102.96 , 105.27 , 102.82 , 106.03 ,181.6120623,169.766167,78.12012098,205.7132672
10/6/2015, 103.29 , 105.67 , 102.92 , 105.55 ,182.4809237,169.0255835,77.98386172,203.9254701
10/7/2015, 103.18 , 105.41 , 102.51 , 105.71 ,181.6120623,170.4070536,78.67049352,202.1210729
10/8/2015, 102.88 , 105.19 , 102.79 , 105.54 ,179.5136197,172.4152157,79.81841389,206.7726941
10/9/2015, 103.21 , 105.51 , 102.60 , 105.30 ,183.8088505,172.7997496,79.87606636,206.8223368
10/12/2015, 103.31 , 105.55 , 103.26 , 105.33 ,182.9563744,173.6115629,79.22085586,209.2888403
10/13/2015, 103.50 , 106.07 , 102.90 , 105.33 ,183.2678231,173.1985352,78.42413348,208.2625296
10/14/2015, 103.94 , 106.37 , 103.49 , 105.22 ,180.6775976,171.2900604,78.62856127,208.3121864
10/15/2015, 103.72 , 106.40 , 103.41 , 104.96 ,183.3826071,173.483358,78.67049352,213.1954946
10/16/2015, 103.93 , 106.21 , 103.42 , 104.68 ,182.038295,174.8078753,78.82774537,215.9765738
10/19/2015, 103.90 , 106.71 , 103.27 , 104.99 ,183.1694775,175.3205903,78.21449134,220.5122603
10/20/2015, 103.74 , 106.21 , 103.09 , 106.75 ,186.5138459,174.9645629,73.71723377,219.1217382
10/21/2015, 104.04 , 106.47 , 102.97 , 104.79 ,186.4974623,175.605448,73.86397466,219.2873051
10/22/2015, 104.16 , 106.72 , 102.91 , 105.85 ,189.3500212,177.1151245,75.5255688,219.1879776
10/23/2015, 104.06 , 106.56 , 103.17 , 104.80 ,195.2190243,177.4711883,75.83481988,216.0758593
10/26/2015, 104.29 , 106.71 , 102.98 , 104.72 ,188.9892998,178.040831,75.30017266,217.4829885
10/27/2015, 104.52 , 107.00 , 102.91 , 105.41 ,187.7925671,177.2717884,72.26008144,216.5559493
10/28/2015, 103.66 , 106.90 , 102.89 , 105.93 ,195.5304996,176.346033,73.81681339,217.3339657
10/29/2015, 103.00 , 105.83 , 102.88 , 105.93 ,197.5961203,176.0754523,73.67006293,217.0525693
10/30/2015, 103.41 , 105.63 , 102.90 , 106.33 ,195.9075922,176.0896692,73.4236978,216.9035465
11/2/2015, 103.05 , 105.40 , 102.87 , 106.58 ,198.6617666,177.186318,73.57569193,217.1684409
11/3/2015, 102.91 , 105.35 , 102.67 , 106.33 ,200.9404887,178.9665864,74.36717636,217.5160241
11/4/2015, 102.85 , 105.22 , 102.75 , 104.44 ,200.0060381,178.5677992,74.23614612,215.7944629
11/5/2015, 102.79 , 105.07 , 102.69 , 105.03 ,199.0840629,179.0520457,73.32410798,218.2774964
11/6/2015, 102.39 , 104.56 , 102.62 , 104.76 ,199.3145598,179.4223501,73.14422382,218.1451369
11/9/2015, 102.47 , 104.29 , 102.63 , 104.15 ,198.5078277,177.3145244,71.58875673,215.9930898
11/10/2015, 102.64 , 104.35 , 102.67 , 104.45 ,192.2514518,178.3969184,71.67342389,215.1985574
11/11/2015, 102.88 , 104.36 , 102.66 , 104.46 ,191.1648002,177.6135753,71.43532751,210.9276707
11/12/2015, 102.30 , 104.46 , 102.69 , 104.65 ,190.5226916,176.3317798,70.38776518,208.5439366
11/13/2015, 102.64 , 104.72 , 102.66 , 105.37 ,184.9578594,170.9055391,69.7052633,201.7237804
11/16/2015, 102.79 , 104.96 , 102.84 , 104.60 ,187.9872504,172.1018626,70.74224646,204.3723914
11/17/2015, 103.15 , 104.78 , 102.74 , 105.05 ,187.1804919,179.7071588,70.80044848,202.915658
11/18/2015, 102.78 , 105.08 , 102.84 , 104.86 ,193.1075801,180.2198991,71.85858042,208.2128449
11/19/2015, 103.11 , 105.68 , 102.84 , 104.95 ,195.5607219,180.6756138,72.34533193,208.2128449
11/20/2015, 103.11 , 105.25 , 102.92 , 104.91 ,196.4168767,185.4467651,73.27648513,219.5853122
11/23/2015, 103.10 , 105.44 , 102.95 , 105.05 ,193.8649301,188.7082035,73.25533635,219.2707751
11/24/2015, 103.22 , 105.61 , 102.97 , 105.22 ,195.725386,190.2748314,73.32940968,219.3535059
11/25/2015, 103.39 , 105.68 , 102.91 , 105.27 ,194.3258974,191.7702421,73.01196315,222.0352716
11/27/2015, 103.15 , 105.91 , 102.86 , 106.24 ,193.9637067,191.8984485,73.25533635,222.3663002
11/30/2015, 103.40 , 105.59 , 102.96 , 105.77 ,194.770467,190.6736059,73.76324175,218.972782
12/1/2015, 103.95 , 106.61 , 103.17 , 106.57 ,193.1899043,192.304386,74.74732459,220.6777851
12/2/2015, 103.98 , 106.35 , 103.12 , 106.32 ,191.4447321,191.4174942,73.9113833,219.5853122
12/3/2015, 102.92 , 105.01 , 102.87 , 105.10 ,189.6665633,187.2975758,73.4987102,213.7417959
12/4/2015, 103.45 , 105.20 , 102.77 , 105.55 ,195.9723477,192.4474478,74.29759252,219.0555795
12/7/2015, 103.60 , 105.90 , 102.80 , 107.16 ,194.7375497,191.5891116,73.83202804,218.9059011
12/8/2015, 103.59 , 105.68 , 102.91 , 105.60 ,194.6552115,191.4603867,73.03843785,219.0721902
12/9/2015, 103.57 , 105.97 , 102.99 , 105.64 ,190.3580681,188.685172,72.27655075,214.3148083
12/10/2015, 103.28 , 106.04 , 102.91 , 105.53 ,191.2636173,189.6007378,72.36649538,213.9821214
12/11/2015, 103.64 , 106.11 , 102.91 , 106.28 ,186.3408143,186.5966384,71.1972509,210.0731042
12/14/2015, 102.96 , 105.73 , 102.76 , 105.43 ,185.1883298,188.8425582,71.91678753,212.6846584
12/15/2015, 103.09 , 105.85 , 102.71 , 105.68 ,181.9120035,187.8125826,72.90085571,213.9322263
12/16/2015, 103.13 , 105.54 , 102.77 , 105.76 ,183.3114232,190.1157193,73.69447013,217.7913869
12/17/2015, 103.47 , 105.62 , 102.87 , 105.53 ,179.4259056,187.898426,72.35062407,216.6103529
12/18/2015, 103.65 , 105.79 , 103.05 , 106.82 ,174.5689901,186.3820701,71.37184293,213.7825058
12/21/2015, 103.98 , 106.19 , 103.21 , 106.53 ,176.7093232,187.8411602,71.68928499,215.9116842
12/22/2015, 103.67 , 106.33 , 102.91 , 107.01 ,176.5446856,188.6566055,72.97491947,219.321743
12/23/2015, 103.58 , 105.97 , 102.97 , 106.34 ,178.8167267,190.4161215,73.29765814,214.0985679
12/24/2015, 103.85 , 106.08 , 102.94 , 106.58 ,177.8618077,190.1157193,73.14422382,210.1895893
12/28/2015, 103.99 , 106.79 , 103.51 , 106.80 ,175.8696597,189.8009927,72.80561895,212.2854657
12/29/2015, 103.43 , 106.10 , 102.98 , 105.72 ,179.0307588,191.2601191,73.9537242,213.7825058
12/30/2015, 103.45 , 106.39 , 102.85 , 105.66 ,176.6928584,190.7594746,73.72092507,210.4223982
12/31/2015, 103.79 , 106.32 , 102.83 , 105.67 ,173.301236,189.1859003,72.81092065,207.9272765
1/4/2016, 103.62 , 106.50 , 103.00 , 106.28 ,173.4494353,187.4979034,71.92737117,204.6669873
1/5/2016, 103.90 , 106.18 , 103.00 , 105.84 ,169.1029097,186.5823251,71.87446639,207.5280978
1/6/2016, 103.77 , 106.38 , 103.08 , 106.81 ,165.7936397,184.6511444,71.51470254,204.5672215
1/7/2016, 103.78 , 106.76 , 103.27 , 106.65 ,158.7963769,179.3868498,70.29253862,199.1111429
1/8/2016, 103.99 , 106.62 , 102.98 , 107.06 ,159.6360139,177.2410392,69.64178382,195.8508677
1/11/2016, 103.86 , 106.46 , 103.34 , 106.00 ,162.2209025,179.9304104,70.48828388,198.1130998
1/12/2016, 104.07 , 106.78 , 103.25 , 106.93 ,164.57528,182.3766216,70.31369186,199.4105944
1/13/2016, 103.94 , 106.86 , 103.00 , 107.14 ,160.3439959,173.6647415,69.39839531,195.5514442
1/14/2016, 103.73 , 106.49 , 103.04 , 107.39 ,163.8508332,171.1184447,70.31899356,194.6531984
1/15/2016, 103.60 , 106.31 , 103.24 , 107.52 ,159.9159459,170.560558,68.79524932,191.4927205
1/19/2016, 103.89 , 106.14 , 103.02 , 107.74 ,159.1421293,171.3187123,67.77943853,194.0211302
1/20/2016, 103.64 , 105.75 , 103.01 , 107.25 ,159.356149,166.5980131,64.47273869,196.4164301
1/21/2016, 103.68 , 106.14 , 103.12 , 106.70 ,158.5494028,171.9767446,65.02826693,201.4732494
1/22/2016, 103.34 , 106.10 , 102.99 , 106.87 ,166.9790538,175.6102844,64.81135376,202.5377983
1/25/2016, 103.85 , 106.00 , 102.77 , 106.96 ,163.7191535,174.1082403,64.58912869,201.938976
1/26/2016, 103.53 , 106.07 , 103.09 , 108.11 ,164.6246498,174.8091887,64.85896194,203.3029904
1/27/2016, 103.45 , 106.14 , 102.78 , 108.76 ,153.8077552,173.9079853,63.9965759,198.2129357
1/28/2016, 103.11 , 106.00 , 103.28 , 109.05 ,154.9108311,174.9236003,64.66321158,203.6024138
1/29/2016, 103.58 , 106.40 , 103.30 , 108.91 ,160.2616718,179.9018566,66.02291938,206.2971126
2/1/2016, 103.42 , 105.94 , 103.10 , 108.92 ,158.7634473,180.9747247,66.04408218,210.1230133
2/2/2016, 103.93 , 106.84 , 103.10 , 109.22 ,155.5529555,179.2008591,65.0441478,208.0936462
2/3/2016, 103.73 , 107.06 , 103.30 , 109.31 ,158.6317269,177.0837115,65.98588973,207.8940166
2/4/2016, 103.74 , 106.79 , 103.15 , 109.38 ,159.9063669,173.2499293,67.53606532,200.1757443
2/5/2016, 104.05 , 107.36 , 103.46 , 109.51 ,155.6355499,166.5551096,68.02281684,190.19524
2/8/2016, 104.57 , 107.80 , 103.68 , 109.54 ,157.2743726,160.003328,67.86781675,183.1091061
2/9/2016, 104.60 , 107.80 , 103.69 , 111.94 ,157.241254,162.8786772,66.31249055,185.2382565
2/10/2016, 104.70 , 108.59 , 103.64 , 111.37 ,156.049385,163.5510228,64.23872378,190.993706
2/11/2016, 104.61 , 108.72 , 103.97 , 111.46 ,155.1058252,162.0346432,62.98804188,186.302858
2/12/2016, 104.59 , 108.31 , 103.62 , 111.13 ,155.5858852,166.3977344,64.69302311,187.7001183
2/16/2016, 103.39 , 107.68 , 103.20 , 110.14 ,159.9725493,170.846658,65.60163134,192.2578845
2/17/2016, 103.25 , 107.19 , 103.26 , 110.71 ,162.4224839,173.3930022,67.39747652,193.5220631
2/18/2016, 103.92 , 107.47 , 103.24 , 110.99 ,159.3435236,171.6191492,70.79139683,194.9526219
2/19/2016, 103.87 , 107.67 , 103.14 , 110.98 ,158.979339,174.0796263,71.12811971,197.3146759
2/22/2016, 104.14 , 107.74 , 103.48 , 110.55 ,160.3698119,175.7390203,71.49691545,200.1757443
2/23/2016, 104.14 , 108.79 , 103.77 , 110.27 ,156.744595,178.142279,70.76467923,200.3088261
2/24/2016, 103.95 , 108.89 , 104.22 , 110.90 ,159.0786542,179.6872504,70.97846467,200.9409364
2/25/2016, 104.64 , 108.91 , 103.90 , 110.44 ,160.1711939,181.4753819,71.8870831,207.5280978
2/26/2016, 104.93 , 108.33 , 103.84 , 111.51 ,160.4195031,180.6170693,70.56691491,208.2599599
2/29/2016, 104.97 , 108.99 , 103.79 , 112.26 ,160.0553326,177.555791,70.032443,204.8998803
3/1/2016, 104.57 , 108.48 , 103.85 , 110.74 ,166.411859,179.8159879,71.81759171,209.3245473
3/2/2016, 104.51 , 108.81 , 103.84 , 109.79 ,166.7760312,179.6586364,72.84912718,206.9957813
3/3/2016, 104.97 , 108.77 , 103.99 , 109.90 ,168.0175508,181.3895859,73.65083057,205.0278646
3/4/2016, 104.62 , 108.77 , 103.85 , 109.70 ,170.5170971,179.615744,73.65083057,204.3274149
3/7/2016, 104.80 , 109.00 , 103.62 , 110.64 ,168.6300305,180.4883208,74.90686262,197.6232355
3/8/2016, 105.50 , 109.80 , 103.95 , 112.21 ,167.2395311,182.2719304,74.32963095,199.4910885
3/9/2016, 105.18 , 109.88 , 103.82 , 111.56 ,167.3884968,181.2794307,75.04583075,194.5546597
3/10/2016, 105.21 , 109.80 , 103.51 , 110.88 ,167.4712801,181.0780662,74.9282543,196.3891336
3/11/2016, 105.60 , 109.72 , 103.67 , 110.36 ,169.2755899,184.7747198,76.08806715,200.3916621
3/14/2016, 106.20 , 109.99 , 103.59 , 112.02 ,169.7059976,185.3212962,76.31252931,202.8265219
3/15/2016, 105.71 , 110.17 , 104.13 , 112.13 ,173.1159975,186.5727265,76.40874341,204.7944141
3/16/2016, 106.03 , 110.54 , 104.48 , 112.32 ,175.4169398,187.6371309,77.38684367,206.3286757
3/17/2016, 105.86 , 111.18 , 104.14 , 112.75 ,175.1354979,188.2556119,78.58941119,210.7314767
3/18/2016, 105.96 , 111.09 , 104.97 , 113.29 ,175.3341424,188.9316591,78.61614346,210.0976836
3/21/2016, 105.59 , 110.61 , 104.51 , 112.71 ,175.3175964,188.4425778,79.43923343,215.8679909
3/22/2016, 105.63 , 110.76 , 104.23 , 112.33 ,176.6584594,187.838448,79.15595595,216.4683242
3/23/2016, 105.87 , 110.73 , 104.42 , 113.13 ,175.681781,187.3062703,77.71287072,208.2632098
3/24/2016, 105.98 , 110.77 , 104.44 , 113.47 ,174.9203197,187.6515042,79.07578338,205.6282646
3/28/2016, 105.96 , 111.08 , 104.74 , 112.62 ,174.125768,188.5432909,79.31629153,204.5942901
3/29/2016, 106.24 , 111.30 , 104.80 , 112.83 ,178.2475645,190.5426383,79.81336466,205.0946404
3/30/2016, 106.38 , 111.66 , 105.02 , 113.00 ,181.3596028,191.9090712,79.32164678,206.9290757
3/31/2016, 107.01 , 112.00 , 105.13 , 113.41 ,180.4160713,191.9234572,80.94647457,205.0278646
4/1/2016, 107.23 , 111.93 , 105.03 , 114.82 ,182.0713995,193.9659753,81.51834589,205.4281406
4/4/2016, 107.48 , 112.29 , 104.94 , 114.12 ,183.9419466,193.9659753,81.27780842,200.0247547
4/5/2016, 107.72 , 112.48 , 105.14 , 114.61 ,181.7734662,193.5776181,80.17144033,199.0241594
4/6/2016, 107.36 , 112.28 , 105.10 , 115.63 ,183.6770772,194.8146166,80.18215593,201.1587929
4/7/2016, 107.76 , 112.91 , 105.15 , 115.05 ,179.671156,192.556348,79.23613362,201.1254524
4/8/2016, 107.69 , 112.73 , 105.14 , 115.06 ,179.8698147,192.1967754,79.82406113,198.1902669
4/11/2016, 107.51 , 112.75 , 105.07 , 114.31 ,180.4657218,191.3193622,79.77059596,193.187157
4/12/2016, 107.56 , 112.75 , 105.11 , 114.35 ,182.8163271,193.2899392,79.97370087,195.288464
4/13/2016, 107.57 , 112.17 , 105.39 , 115.38 ,185.4648674,192.5132027,80.82885413,198.7239577
4/14/2016, 107.38 , 111.83 , 105.49 , 114.65 ,185.5641826,193.2755769,80.79146492,198.4237875
